CustomerName;CustomerID;OrderDate;OrderVolume
Jeffrey Kurtz;29929;2013-07-31;52556,0907
Mary Kesslep;29904;2013-09-30;52551,2556
Bernard Duerr;29724;2013-06-30;52536,1229
Thomas Armstrong;29522;2012-03-30;52378,7571
Megan Davis;29695;2013-10-30;52346,9382
Anna Albright;29500;2013-05-30;52291,5165
Gloria Lesko;29945;2012-03-30;52255,6395
Mike Choi;29658;2013-08-30;52253,3903
Thomas Armstrong;29522;2013-06-30;52243,3825
Abigail Gonzalez;29792;2012-06-30;52202,1458
Judy Lew;29947;2012-06-30;52189,6994
Stacey Cereghino;29646;2012-11-30;52187,9428
Richard Lum;29966;2012-04-30;52178,0228
Bernard Duerr;29724;2012-09-30;52145,5501
Glenn Track;30083;2013-04-30;52087,7772
Aidan Delaney;29702;2011-10-31;52005,1806
John Arthur;29523;2013-12-31;51813,49
Robin McGuigan;29994;2012-02-29;51766,3167
Nancy Hirota;29844;2013-02-28;51698,8941
Carol Elliott;29732;2012-06-30;51660,8576
Joseph Castellucio;29639;2011-10-31;51628,2811
Gerald Drury;29720;2014-05-01;51617,2219
Lori Kane;29895;2013-03-30;51614,1692
Judy Lew;29947;2013-06-30;51558,3371
Selena Alvarado;29513;2013-03-30;51539,5098
Richard Lum;29966;2013-04-30;51522,5105
Oscar Alpuerto;29511;2012-03-30;51494,4587
Lindsey Camacho;29617;2013-03-30;51438,0899
Rudolph Dillon;29714;2013-01-28;51410,1775
Wanda Vernon;30116;2013-08-30;51390,8958
Mike Tiano;30075;2013-02-28;51314,2241
Holly Dickson;29712;2013-12-31;51276,5232
Margaret Krupka;29925;2012-03-30;51229,2526
Reuben D'sa;29722;2012-04-30;51204,0606
Reuben D'sa;29722;2014-01-29;50869,3758
Mike Choi;29658;2012-05-30;50779,8221
Diane Tibbott;30076;2013-03-30;50675,1074
John Evans;29744;2012-05-30;50669,1839
Andrew Kobylinski;29915;2013-10-30;50649,0181
Jauna Elson;29734;2014-03-01;50586,5516
Timothy Burnett;29608;2013-12-31;50565,4204
Eugene Kogan;29919;2013-03-30;50545,3229
Della Demott Jr;29705;2013-03-30;50427,1246
Mary Billstrom;29564;2013-12-31;50306,0005
Eugene Kogan;29919;2012-12-31;50289,925
Krishna Sunkammurali;30050;2013-04-30;50284,3158
Matthias Berndt;29560;2013-06-30;50281,5162
Carol Elliott;29732;2013-09-30;50252,5833
Selena Alvarado;29513;2012-09-30;50220,181
Lori Kane;29895;2012-12-31;50217,0682
Gail Erickson;29738;2013-10-30;50215,1755
Lee Chapla;29651;2013-04-30;50142,2897
James Haugh;29822;2013-07-31;50039,9037
Robert Bernacchi;29559;2012-10-30;49894,8739
Eugene Kogan;29919;2012-09-30;49868,5573
Kevin Liu;29957;2013-01-28;49850,6903
Della Demott Jr;29705;2012-09-30;49784,3531
Timothy Burnett;29608;2014-03-31;49758,7821
David Johnson;29885;2013-03-30;49740,9593
Thierry D'Hers;29692;2012-08-30;49723,3432
Shane Kim;29910;2013-06-30;49695,3575
Michael Allen;29509;2012-12-31;49683,8852
Andrew Kobylinski;29915;2013-07-31;49625,1574
Rudolph Dillon;29714;2012-10-30;49619,9956
Diane Tibbott;30076;2012-09-30;49589,3932
Caroline Vicknair;30118;2013-07-31;49576,7444
Amy Alberts;29499;2012-07-31;49566,5647
Lee Chapla;29651;2012-07-31;49556,5811
Min Su;30043;2013-10-30;49551,1142
John Arthur;29523;2013-06-30;49526,7416
Ryan Calafato;29614;2011-08-31;49346,3436
Jacob Dean;29698;2013-06-30;49343,1786
Shawn Demicell;29704;2012-08-30;49318,9998
Robin McGuigan;29994;2011-08-31;49297,608
Glenn Track;30083;2013-01-28;49267,5037
Brannon Jones;29888;2012-12-31;49183,3824
Paulo Lisboa;29954;2013-04-30;49173,3806
Robert Vessa;30117;2011-10-01;49116,1883
Jean Jordan;29889;2013-02-28;49071,5565
Ted Bremer;29582;2011-10-01;49012,5587
Ruth Suffin;30045;2012-09-30;48974,7969
Rebecca Laszlo;29932;2013-07-31;48965,9275
Lindsey Camacho;29617;2012-09-30;48930,5642
Cornelius Brandon;29579;2013-10-30;48913,0523
David Johnson;29885;2012-12-31;48862,8188
Sandra Maynard;29992;2012-08-30;48829,2808
Yale Li;29950;2013-07-31;48702,8022
Gustavo Camargo;29618;2013-03-30;48618,2545
Raja Venugopal;30113;2013-10-30;48613,3548
Karel Bates;29543;2013-09-30;48548,4345
Holly Dickson;29712;2012-12-31;48514,2048
Daniel Thompson;30071;2013-07-31;48417,391
John Berry;29561;2013-06-30;48415,4346
Fadi Fakhouri;29746;2011-10-31;48307,2468
Nate Sun;30049;2012-10-30;48287,3008
Della Demott Jr;29705;2013-06-30;48214,1832
François Ferrier;29497;2011-05-31;48204,0662
Mary Kesslep;29904;2014-03-31;48193,9576
Judith Krane;29896;2012-09-30;48155,6042
J. Phillip Alexander;29504;2012-01-29;48142,8235
Gustavo Camargo;29618;2012-12-31;48123,1984
Donna Carreras;29637;2012-10-30;48096,1827
Sandra Maynard;29992;2013-02-28;48088,1391
John Brooks;29587;2013-02-28;48031,1479
Sairaj Uddin;30094;2012-12-31;47960,7432
Lowell Graham;29795;2012-05-30;47944,775
Margaret Vanderkamp;30107;2011-10-01;47939,4352
Andrew Kobylinski;29915;2014-01-29;47910,7253
John Kelly;29901;2013-03-30;47893,0954
Shawn Demicell;29704;2013-02-28;47877,7887
Lindsey Camacho;29617;2012-06-30;47820,1104
Rudolph Dillon;29714;2013-04-30;47807,3096
Geri Farrell;29748;2011-08-01;47689,0046
Phyllis Thomas;30067;2012-05-30;47601,7884
Henry Campen;29622;2011-10-31;47591,4489
Wanda Vernon;30116;2014-03-01;47520,583
Stacey Cereghino;29646;2011-08-31;47410,6684
Nancy Hirota;29844;2012-11-30;47376,0035
Scott Gode;29787;2011-10-01;47348,815
Mike Choi;29658;2014-03-01;47216,7035
David Liu;29955;2011-10-01;47155,5779
Megan Burke;29605;2013-08-30;47117,8411
John Evans;29744;2013-11-30;47038,3842
James Glynn;29786;2014-03-31;47023,0049
Kendra Thompson;30070;2013-05-30;46963,0779
Robin McGuigan;29994;2012-11-30;46938,4575
John Evans;29744;2012-08-30;46923,0719
Matthias Berndt;29560;2013-03-30;46905,3158
Bruno Deniut;29706;2014-03-31;46884,3917
Lee Chapla;29651;2013-01-28;46837,3357
Suzana De Abreu Canuto;29625;2014-05-01;46817,7044
Brian Goldstein;29789;2013-06-30;46812,7944
Diane Tibbott;30076;2012-12-31;46742,7558
Andrew Cencini;29645;2014-05-01;46719,7052
Cecil Allison;29510;2011-10-01;46666,5213
John Emory;29737;2014-03-01;46625,1005
Karen Theisen;30065;2012-08-30;46597,9222
Stefan Delmarco;29703;2011-07-01;46465,9531
Carol Elliott;29732;2013-03-30;46436,3936
Min Su;30043;2013-04-30;46374,7515
John Kelly;29901;2011-10-01;46267,7358
Kim Abercrombie;29486;2013-01-28;46233,4899
Judith Krane;29896;2012-06-30;46208,5689
Jon Grande;29796;2014-01-29;46184,1256
Thomas Armstrong;29522;2012-09-30;46172,7196
Gerald Drury;29720;2013-07-31;46166,2976
Elsa Leavitt;29935;2012-06-30;46150,5713
Daniel Thompson;30071;2013-10-30;46118,4906
Jauna Elson;29734;2013-05-30;46114,4541
Abigail Gonzalez;29792;2013-09-30;46020,6635
Gerald Drury;29720;2013-10-30;46002,7963
François Ferrier;29497;2012-02-29;45954,0341
Jon Ganio;29769;2012-01-29;45902,8087
Scott MacDonald;29974;2012-02-29;45901,3963
Elizabeth Catalano;29642;2011-10-31;45857,3386
Richard Bready;29580;2012-02-29;45843,6116
John Bennetts;29552;2013-07-31;45788,5612
Sandeep Katyal;29898;2011-12-01;45769,7268
Cindy Dodd;29717;2012-01-01;45754,8749
Phyllis Thomas;30067;2013-08-30;45729,1907
Brannon Jones;29888;2013-03-30;45640,7566
Frank Campbell;29938;2011-08-01;45621,2458
Julie Taft-Rider;30055;2013-09-30;45566,5466
Timothy Burnett;29608;2013-09-30;45550,4042
Stephen Burton;29609;2013-09-30;45531,3879
Selena Alvarado;29513;2012-12-31;45526,9132
Joseph Lique;29953;2012-06-30;45491,1338
Krishna Sunkammurali;30050;2014-01-29;45491,0628
Jauna Elson;29734;2011-08-31;45433,9629
Cheryl Herring;29834;2014-05-01;45406,5428
Carol Elliott;29732;2014-03-31;45386,5379
Jeffrey Kurtz;29929;2013-01-28;45386,3704
Mary Vaca;30096;2013-02-28;45355,501
Cornelius Brandon;29579;2013-07-31;45317,06
John Evans;29744;2012-11-30;45293,7251
Julie Taft-Rider;30055;2012-09-30;45220,8879
Judy Lundahl;29967;2011-10-31;45203,3586
Richard Carey;29628;2013-10-30;45190,4579
Mary Kesslep;29904;2013-06-30;45129,5676
Alexander Deborde;29699;2012-06-30;45129,3939
Scott Culp;29689;2013-11-30;45103,146
Jay Henningsen;29828;2012-09-30;45097,4442
Conor Cunningham;29690;2012-07-31;45058,1297
Sairaj Uddin;30094;2013-09-30;45032,4107
Thomas Armstrong;29522;2012-06-30;45019,5403
Yan Li;29951;2013-07-31;45009,4037
Mandy Vance;30103;2013-12-31;44916,5558
Jolie Lenehan;29941;2013-08-30;44837,5117
Karen Theisen;30065;2014-03-01;44818,9618
Denis Taylor;30059;2013-06-30;44816,9738
Karen Theisen;30065;2013-08-30;44793,3885
Gloria Lesko;29945;2012-01-01;44776,7272
Jinghao Liu;29956;2013-10-30;44755,0922
Kirk King;29918;2013-06-30;44754,0089
Jim Kim;29909;2013-02-28;44663,0076
Judy Lew;29947;2012-09-30;44637,9672
Johnny Caprio;29627;2013-03-30;44568,1608
Ryan Calafato;29614;2011-12-01;44560,403
Jean Jordan;29889;2012-11-30;44559,5472
Min Su;30043;2013-07-31;44557,9093
Nancy Hirota;29844;2013-08-30;44553,9598
Caroline Vicknair;30118;2012-07-31;44437,3562
Oscar Alpuerto;29511;2011-07-01;44423,5959
Patricia Vasquez;30112;2013-06-30;44399,3457
James Hendergart;29825;2014-03-01;44393,2159
Julie Taft-Rider;30055;2012-06-30;44380,443
Run Liu;29958;2011-05-31;44344,8265
Shane Kim;29910;2013-12-31;44343,1678
Anita Lucerne;29964;2014-05-01;44342,0588
Pat Chambers;29649;2012-07-31;44333,4897
Stephen Ayers;29528;2014-01-29;44239,8969
Thierry D'Hers;29692;2013-02-28;44228,1046
Cecil Allison;29510;2012-03-30;44214,6412
Gloria Lesko;29945;2011-10-01;44212,6089
Elizabeth Sullivan;30046;2014-01-29;44207,0155
Robin McGuigan;29994;2013-11-30;44204,2535
Donna Carreras;29637;2013-04-30;44180,0411
Amy Alberts;29499;2013-10-30;44073,5516
John Kelly;29901;2012-09-30;44070,7691
Jay Henningsen;29828;2012-06-30;43966,6364
Judith Krane;29896;2012-12-31;43910,4173
Lori Kane;29895;2013-09-30;43881,2636
James Glynn;29786;2013-12-31;43744,3319
Raja Venugopal;30113;2012-07-31;43727,1504
Ranjit Varkey Chudukatil;30111;2011-07-01;43706,8175
Frank Campbell;29938;2013-07-31;43697,2576
Diane Krane;29891;2013-04-30;43665,736
Della Demott Jr;29705;2012-01-01;43565,0481
Mark Hanson;29811;2011-12-01;43525,5187
Twanna Evans;29742;2011-10-01;43514,8419
Shane Belli;29549;2013-02-28;43499,6005
Mary Kesslep;29904;2012-06-30;43455,6715
Thomas Armstrong;29522;2013-12-31;43415,6673
Doris Hartwig;29817;2013-06-30;43394,2428
David Liu;29955;2012-09-30;43393,5931
Stephen Ayers;29528;2013-07-31;43376,5609
Sandra Maynard;29992;2011-05-31;43362,4196
John Brooks;29587;2013-08-30;43348,3273
Bernard Duerr;29724;2013-03-30;43345,4823
Clarence Tatman;30056;2011-07-01;43335,7219
Kara Vanderlinden;30108;2012-09-30;43288,954
Caroline Vicknair;30118;2013-04-30;43214,8509
Yale Li;29950;2013-10-30;43202,6078
Sairaj Uddin;30094;2013-06-30;43192,1496
Stefan Delmarco;29703;2012-12-31;43150,2476
Shane Kim;29910;2012-09-30;43139,5672
Darren Gehring;29774;2011-10-01;43136,7848
Jay Adams;29492;2014-05-01;43136,2284
Mary Kesslep;29904;2012-12-31;43104,7239
Kathleen Garza;29770;2013-01-28;43073,1966
Jeffrey Kurtz;29929;2012-10-30;43048,7685
Margaret Vanderkamp;30107;2012-06-30;43044,4676
Yale Li;29950;2014-05-01;43002,1118
Phyllis Thomas;30067;2013-02-28;42800,3045
Elsa Leavitt;29935;2013-09-30;42680,2308
Nate Sun;30049;2013-04-30;42597,7826
Jim Kim;29909;2013-08-30;42558,6845
Twanna Evans;29742;2012-03-30;42544,4821
Megan Davis;29695;2014-01-29;42485,69
Megan Burke;29605;2012-05-30;42418,7278
Gustavo Achong;29484;2013-04-30;42379,6245
Yale Li;29950;2012-10-30;42374,1284
Geri Farrell;29748;2012-01-29;42339,247
Geri Farrell;29748;2011-10-31;42338,3846
Elsa Leavitt;29935;2013-06-30;42282,3133
Yale Li;29950;2011-08-01;42277,1383
Lee Chapla;29651;2014-01-29;42248,1935
Run Liu;29958;2011-08-31;42234,8895
Kathleen Garza;29770;2012-07-31;42214,098
John Berry;29561;2013-09-30;42161,1515
Sunil Uppal;30095;2013-06-30;42143,9543
Karel Bates;29543;2013-03-30;42053,3346
Chris Bidelman;29563;2013-10-30;42012,6079
Jeffrey Kurtz;29929;2012-07-31;41978,4044
Jay Adams;29492;2013-10-30;41932,3808
Marjorie Lee;29937;2013-02-28;41906,4087
Brad Sutton;30051;2013-08-30;41898,878
Ryan Danner;29693;2013-11-30;41890,9703
Jim Kim;29909;2012-05-30;41884,8691
James Haugh;29822;2013-04-30;41847,2423
James Hendergart;29825;2012-05-30;41824,897
Tim Kim;29911;2013-12-31;41759,9533
Scott Culp;29689;2012-11-30;41690,1278
Karen Theisen;30065;2013-05-30;41578,3782
Chris Bidelman;29563;2014-01-29;41574,4188
Elsa Leavitt;29935;2013-03-30;41541,266
Shawn Demicell;29704;2014-03-01;41505,9586
Shawn Demicell;29704;2012-11-30;41504,081
Michael Graff;29793;2013-01-28;41495,6979
John Brooks;29587;2014-03-01;41445,5381
Darren Gehring;29774;2011-07-01;41347,1129
James Hendergart;29825;2013-05-30;41328,4347
Jinghao Liu;29956;2014-05-01;41294,9798
Helen Dennis;29707;2014-05-01;41281,1519
Richard Lum;29966;2013-10-30;41274,2849
Steven Brown;29562;2013-01-28;41265,4765
Karen Theisen;30065;2012-05-30;41199,3865
Mary Kesslep;29904;2012-09-30;41112,001
Dirk Bruno;29601;2013-03-30;41102,9221
Mike Choi;29658;2013-02-28;41074,2798
Pat Chambers;29649;2013-01-28;41071,0348
Phyllis Allen;29507;2012-09-30;40986,0702
Cheryl Herring;29834;2013-07-31;40978,4697
Mike Hines;29842;2014-01-29;40977,5776
Joseph Lique;29953;2012-09-30;40968,3578
Henry Campen;29622;2013-10-30;40948,2201
Pat Chambers;29649;2012-10-30;40887,9723
Katie McAskill-White;29996;2012-09-30;40878,2782
Raja Venugopal;30113;2012-10-30;40842,0544
Cheryl Herring;29834;2012-10-30;40814,1926
Megan Burke;29605;2013-02-28;40783,0899
Aidan Delaney;29702;2013-04-30;40764,3319
Jauna Elson;29734;2013-02-28;40654,7297
Judith Krane;29896;2013-12-31;40606,7267
Yale Li;29950;2012-01-29;40595,2909
James Hendergart;29825;2012-11-30;40510,6804
Ryan Calafato;29614;2011-05-31;40487,7233
Mike Hines;29842;2013-10-30;40356,6097
Jauna Elson;29734;2013-08-30;40344,7056
Min Su;30043;2014-05-01;40340,2721
Blaine Dockter;29716;2013-06-30;40314,9314
Jolie Lenehan;29941;2014-03-01;40302,7255
Baris Cetinok;29647;2012-11-30;40277,6628
Abigail Gonzalez;29792;2014-03-31;40252,198
Caroline Vicknair;30118;2013-10-30;40248,2376
Mike Tiano;30075;2013-08-30;40222,2965
Tish Duff;29725;2013-09-30;40201,4956
Mike Tiano;30075;2012-05-30;40184,5711
Sairaj Uddin;30094;2013-12-31;40165,5961
Tim Kim;29911;2013-09-30;40164,5869
Hanying Feng;29749;2011-10-01;40145,6114
Eric Lang;29931;2014-05-01;40135,0959
Diane Krane;29891;2013-10-30;40075,6082
Jeff Teper;30060;2012-09-30;40073,1715
Karel Bates;29543;2014-03-31;40051,3228
Mason Bendixen;29551;2013-10-30;40002,3971
Judith Krane;29896;2013-06-30;39982,632
Cornelius Brandon;29579;2014-05-01;39933,1824
Min Su;30043;2012-10-30;39913,2128
Elizabeth Catalano;29642;2011-08-01;39881,9747
Cornelius Brandon;29579;2012-10-30;39877,3389
Lee Chapla;29651;2013-10-30;39850,2028
Bernard Duerr;29724;2012-12-31;39845,8772
Tish Duff;29725;2014-03-31;39835,3914
Nancy Hirota;29844;2013-11-30;39821,3942
Elsa Leavitt;29935;2012-09-30;39748,1045
Kathleen Garza;29770;2012-10-30;39705,417
Anita Lucerne;29964;2013-07-31;39665,1801
Thierry D'Hers;29692;2014-03-01;39660,6632
Phyllis Thomas;30067;2013-05-30;39602,9181
Sunil Uppal;30095;2014-03-31;39568,4597
Marjorie Lee;29937;2012-08-30;39568,4399
Valerie Hendricks;29827;2012-02-29;39546,344
Baris Cetinok;29647;2013-05-30;39489,9706
Bernard Duerr;29724;2014-03-31;39488,5086
Cornelius Brandon;29579;2012-07-31;39395,2381
Clarence Tatman;30056;2011-10-01;39393,3135
Nancy Hirota;29844;2013-05-30;39373,9752
Frank Campbell;29938;2013-04-30;39360,9687
Kim Abercrombie;29486;2013-07-31;39321,9038
Cheryl Herring;29834;2013-01-28;39318,2142
Amy Alberts;29499;2013-04-30;39281,3353
Jean Handley;29810;2011-10-31;39130,2034
Darren Gehring;29774;2012-01-01;39114,2895
Alexander Deborde;29699;2012-09-30;39091,4814
Jeffrey Kurtz;29929;2013-10-30;39047,2211
Jauna Elson;29734;2012-08-30;39047,126
Helen Dennis;29707;2013-10-30;39000,6712
Samuel Johnson;29880;2011-07-01;38990,6256
Anna Townsend;30082;2013-10-30;38928,9299
Aidan Delaney;29702;2012-01-29;38910,4755
Juanita Holman;29853;2011-10-01;38899,0578
Johnny Caprio;29627;2013-09-30;38837,7761
Stephen Ayers;29528;2013-10-30;38778,5575
John Arthur;29523;2014-03-31;38762,014
Cheryl Herring;29834;2012-07-31;38741,3159
Gustavo Camargo;29618;2013-06-30;38657,3548
Abigail Gonzalez;29792;2012-09-30;38624,2853
Margaret Vanderkamp;30107;2012-01-01;38617,3999
Shane Belli;29549;2011-08-31;38566,9973
Robert Bernacchi;29559;2013-01-28;38544,2101
Sandra Maynard;29992;2014-03-01;38512,1894
Frank Campbell;29938;2014-05-01;38488,851
Margaret Vanderkamp;30107;2012-09-30;38477,3289
Joseph Lique;29953;2013-03-30;38396,7906
Richard Lum;29966;2014-05-01;38394,4727
Nieves Vargas;30109;2013-08-30;38368,8109
Mason Bendixen;29551;2014-05-01;38351,3282
Katie McAskill-White;29996;2013-09-30;38302,2962
Brannon Jones;29888;2013-06-30;38293,5086
Stacey Cereghino;29646;2011-05-31;38291,2063
Raja Venugopal;30113;2013-04-30;38268,8819
Jeffrey Kurtz;29929;2013-04-30;38253,8365
Clarence Tatman;30056;2012-03-30;38235,0189
John Arthur;29523;2013-09-30;38214,3544
Sandra Maynard;29992;2011-08-31;38199,897
Mike Hines;29842;2013-07-31;38168,2974
Lori Kane;29895;2013-12-31;38158,2153
John Kane;29894;2013-05-30;38066,5131
Donna Carreras;29637;2013-10-30;37938,4071
Shane Kim;29910;2012-12-31;37931,4274
Carol Elliott;29732;2013-06-30;37928,8654
Kendall Keil;29899;2013-09-30;37918,4349
Karel Bates;29543;2012-09-30;37910,4265
John Emory;29737;2013-05-30;37894,4713
Frank Campbell;29938;2013-10-30;37893,6701
Pamala Kotc;29922;2013-07-31;37883,1959
David Liu;29955;2013-09-30;37878,3362
Helen Lutes;29968;2014-03-31;37874,2226
Johnathan Van Eaton;30101;2014-03-31;37870,631
Kendall Keil;29899;2013-12-31;37870,2333
Abigail Gonzalez;29792;2013-03-30;37862,7625
Katie McAskill-White;29996;2013-03-30;37858,4689
Karen Theisen;30065;2013-02-28;37838,6417
Lee Chapla;29651;2013-07-31;37836,7279
Diane Krane;29891;2012-10-30;37780,2553
Sairaj Uddin;30094;2014-03-31;37745,0832
Fadi Fakhouri;29746;2011-08-01;37706,6125
Clarence Tatman;30056;2012-01-01;37697,3974
David Trolen;30088;2011-10-31;37650,6136
Carla Adams;29491;2012-02-29;37625,4303
Fadi Fakhouri;29746;2012-04-30;37567,4236
James Haugh;29822;2013-10-30;37538,2569
Mary Vaca;30096;2012-05-30;37508,56
Catherine Abel;29485;2014-05-01;37497,4457
Krishna Sunkammurali;30050;2013-01-28;37425,9496
Johnathan Van Eaton;30101;2013-09-30;37396,8269
Shane Kim;29910;2012-06-30;37379,2239
Karan Khanna;29907;2014-03-31;37338,2108
Jinghao Liu;29956;2012-10-30;37304,9994
James Hendergart;29825;2012-08-30;37295,9417
Margaret Vanderkamp;30107;2012-03-30;37257,1606
Nate Sun;30049;2014-01-29;37191,0792
Elsa Leavitt;29935;2012-12-31;37172,9538
John Arthur;29523;2011-07-01;37121,6273
Cheryl Herring;29834;2014-01-29;37118,8347
David Liu;29955;2011-07-01;37106,2915
Chris Ashton;29524;2014-03-31;37077,8601
Kendall Keil;29899;2013-06-30;37060,7801
John Kelly;29901;2012-06-30;37041,7271
Diane Krane;29891;2012-07-31;37023,3511
Brannon Jones;29888;2011-10-01;36996,9047
Matthew Cavallari;29643;2013-12-31;36926,2702
Cornelius Brandon;29579;2014-01-29;36923,8462
John Bennetts;29552;2013-10-30;36905,2095
Ryan Calafato;29614;2013-11-30;36884,9181
Caroline Vicknair;30118;2014-05-01;36878,2723
Gary Suess;30044;2012-09-30;36875,2682
Jauna Elson;29734;2011-05-31;36865,8012
Raja Venugopal;30113;2013-01-28;36854,3018
Alexander Berger;29557;2014-01-29;36853,4516
Caroline Vicknair;30118;2013-01-28;36830,6141
Ted Bremer;29582;2011-07-01;36806,4892
Denis Taylor;30059;2014-03-31;36782,2298
Sunil Uppal;30095;2013-09-30;36755,8087
Kendall Keil;29899;2014-03-31;36743,4875
Thierry D'Hers;29692;2013-08-30;36735,1758
Richard Bready;29580;2011-12-01;36680,7029
Pamela Cox;29685;2011-10-31;36676,5854
Bryan Hamilton;29807;2011-07-01;36672,3922
Gustavo Achong;29484;2012-10-30;36669,0518
Teresa Atkinson;29525;2012-04-30;36667,3332
Barry Johnson;29883;2012-01-29;36656,8539
Cornelius Brandon;29579;2013-01-28;36653,6393
Nkenge McLin;30004;2011-07-01;36585,904
Twanna Evans;29742;2011-07-01;36556,8816
Patricia Vasquez;30112;2014-03-31;36537,8887
Pat Chambers;29649;2011-08-01;36532,9619
Nancy Hirota;29844;2014-03-01;36529,0479
Jean Handley;29810;2012-01-29;36516,0719
Reinout Hillmann;29841;2014-05-01;36484,684
Margaret Vanderkamp;30107;2013-03-30;36470,7048
Valerie Hendricks;29827;2011-08-31;36463,5495
Brannon Jones;29888;2013-12-31;36462,0801
Mary Kesslep;29904;2013-12-31;36374,5943
Brenda Diaz;29710;2012-04-30;36319,954
Sandra Maynard;29992;2012-02-29;36309,0209
